ResponseId,team_name,Issue,"basis (1 = Intuition, 2 = Theory, 3 = Sim, 4 = Data, 5 = Other)",basis_5_TEXT,model,theory,parameters,Other Entries (documents and/or previous submissions),numpred_4,OT Type,TS Type,Type Difference?,OT New Type,TS New Type,Type Difference 2.0,Type.Final,OT New Comments,TS New Comments,dr. G ruling,OT Complexity,TS Complexity,Type Difference?,OT New Complexity,TS New Complexity,Complexity Difference 2.0,Complexity.Final,OT New Comments,TS New Comments, OT Flag,TS Flag,OT.comment,TS.comment
R_xyX2gsbAcFlJDt7,NotGreatWithNamesTeam,lifesat,4,NA,"Based on data for depression and anxiety (https://twitter.com/ShuhBillSkee/status/1261024444665016323/photo/1) we believed, while there might have been an initial drop in life satisfaction, this effect is unlikely to hold for a longer time. Therefore, we tested seasonal monthly effects using cyclical p-spline in a GAM model. After rejecting the model, we defaulted to a model using a constant value across the whole range.",Our assumption was that aggregate life satisfaction does not change on large scale and if there is an effect it is only seasonal.  ,We used this data (https://twitter.com/ShuhBillSkee/status/1261024444665016323/photo/1) to check that initial drops in life satisfaction should not influence the results any more. ,,0,3,3,0,3,3,0,3,,,,2,2,0,2,2,0,2,,,,,,
R_xyX2gsbAcFlJDt7,NotGreatWithNamesTeam,iasian,4,NA,"We did not believe in strong effects on implicit Asian American bias since we doubt the reliability and validity of the measure. We tested seasonal monthly effects using cyclical p-spline in a GAM model. After rejecting the model, we defaulted to a model using a constant value across the whole range.","We assumed low reliability and validity of the measure and, therefore, predict it not to be sensitive to the circumstances. ",No other variables where included. ,,NA,3,3,0,3,3,0,3,,,,2,2,0,2,2,0,2,,,,,,
R_1KrKirHTAtmQWfG,FMTeam,lifesat,4,NA,"We don't believe aggregate life satisfaction is likely to undergo major changes for longer periods of time. An initial short time effect of coronavirus seems to have passed already. Therefore, we tested seasonal monthly effects using cyclical p-spline in a GAM model. After rejecting the model, we defaulted to a model using a constant value across the whole range. ",No thereoretical assumptions. ,None,,NA,3,3,0,3,3,0,3,,,,2,2,0,2,2,0,2,,,,,,
R_1KrKirHTAtmQWfG,FMTeam,iasian,4,NA,"We did not believe in strong effects on implicit Asian American bias since we doubt the reliability and validity of the measure.  We tested seasonal monthly effects using cyclical p-spline in a GAM model. After rejecting the model, we defaulted to a model using a constant value across the whole range.",No theoretical assumptions used. ,No other variables were included.,,NA,3,3,0,3,3,0,3,,,,2,2,0,2,2,0,2,,,,,,
R_1KrKirHTAtmQWfG,FMTeam,iafric,4,NA,"We did not believe in strong effects on implicit African American bias since we doubt the reliability and validity of the measure.  We tested seasonal monthly effects using cyclical p-spline in a GAM model. After rejecting the model, we defaulted to a model using a constant value across the whole range.",No theoretical assumptions were used. ,No additional parameters were used. ,,NA,3,3,0,3,3,0,3,,,,2,2,0,2,2,0,2,,,,,,
R_1KrKirHTAtmQWfG,FMTeam,eafric,4,NA,"We did not believe in strong effects of covid on explicit african americn bia. We tested seasonal monthly effects using cyclical p-spline in a GAM model. After rejecting the model, we defaulted to a model using a constant value across the whole range.",No theoretical assumptions. ,No additional variables. ,,0,3,3,0,3,3,0,3,,,,2,2,0,2,2,0,2,,,,,,
R_1KrKirHTAtmQWfG,FMTeam,igend,4,NA,"We did not believe in strong effects on implicit Gender-Career Bias since we doubt the reliability and validity of the measure.  We tested seasonal monthly effects using cyclical p-spline in a GAM model. After rejecting the model, we defaulted to a model using a constant value across the whole range.",No theoretical assumptions. ,No other variables considered. ,,0,3,3,0,3,3,0,3,,,,2,2,0,2,2,0,2,,,,,,
R_2wpETv2fShVR2Zx,Skuld Forecasting Systems,ideolrep,"1,3,4",NA,"We formulate a simple model of political life. Agents with prior opinions distribution have the possibility to participate in political discussions with their neighbors. According to a Local Majority rule, agents are converted with some probability to the majoritarian opinion. Political discussions are not mandatory: participation arises from interest. We analyse events such as elections, important political news, and Covid-19, as participation shocks that increase the interest of agents for politics. Interest is subject to decay, and to stochastic events such as minor political events, that arise interest as well. These elements are formalised in a multi-agent simulation.

We think about the data that we aim at predicting. We do not deal with the actual opinion of individuals, but this opinion through the lens of pools and interviews. For this reason, our model includes abstentionist: agents that have a neutral opinion while participating in the political exchanges, and agents (either republicans or democrats) that are not participating because of a lack of interest. The model forecast for party support is the proportion of agents that are of a certain ideology, and are active in the political system. We consider that those not active, not interested enough in politics, would not pick up the phone, or not choose to name a party support.

The parameters of the model such as probability of conversion, interest decay, strength and variance of participation shocks, are calibrated as follows. Among many combinations possibles, and across numerous replications of the model, we restrict the range of definition of parameters, such that this range minimises the statistical distance between model output and previous data, letting the model run from January 2017 to April 2020. We proceed with the help of sophisticated exploration methods for simulations such as the calibration profile algorithm. Under the assumption that these deep parameters are unchanged, we proceed with the projections. We create a Sobol sampling (low-discrepancy sequence, i.e. we generate a quasi uniform 7-dimensional set of parameter values covering the full diversity of the parameters interval of definition). The resulting distribution of forecasts are our predictions.","We simply had a simple model of political participation and discussion in mind. It is fairly simple, even simplistic, but captures the main phenomena we are interested in studying. 
We noted a plausible correlation between important events (school shooting, Mueller testimony, elections, etc) and surge in participation (percentage of agents displaying party support) in the data. We then interpreted the current Covid-19 episode, and the forthcoming US election, as similar participation shocks. ","As mentioned above, through the calibration profile algorithm, we identify:
- Values for parameters that are reasonible, i.e. that would in a retro-prediction exercise using the model, consistently yield patterns that are close enough to the data.
- Some parameters seem to have a minimal impact on the model output. In fact, in our 7 parameters, most of the variation appears to concentrate on two only, and on a specific interval. Here, the calibration profile algorithm allows us to focus our attention to ""reasonible"" scenarios, and to make prediction computationally feasible.",,7,4,4,0,4,4,0,4,,,,3,3,0,3,3,0,3,,,,,,
R_2wpETv2fShVR2Zx,Skuld Forecasting Systems,ideoldem,"1,3,4",NA,"We formulate a simple model of political life. Agents with prior opinions distribution have the possibility to participate in political discussions with their neighbors. According to a Local Majority rule, agents are converted with some probability to the majoritarian opinion. Political discussions are not mandatory: participation arises from interest. We analyse events such as elections, important political news, and Covid-19, as participation shocks that increase the interest of agents for politics. Interest is subject to decay, and to stochastic events such as minor political events, that arise interest as well. These elements are formalised in a multi-agent simulation.

We think about the data that we aim at predicting. We do not deal with the actual opinion of individuals, but this opinion through the lens of pools and interviews. For this reason, our model includes abstentionist: agents that have a neutral opinion while participating in the political exchanges, and agents (either republicans or democrats) that are not participating because of a lack of interest. The model forecast for party support is the proportion of agents that are of a certain ideology, and are active in the political system. We consider that those not active, not interested enough in politics, would not pick up the phone, or not choose to name a party support.

The parameters of the model such as probability of conversion, interest decay, strength and variance of participation shocks, are calibrated as follows. Among many combinations possibles, and across numerous replications of the model, we restrict the range of definition of parameters, such that this range minimises the statistical distance between model output and previous data, letting the model run from January 2017 to April 2020. We proceed with the help of sophisticated exploration methods for simulations such as the calibration profile algorithm. Under the assumption that these deep parameters are unchanged, we proceed with the projections. We create a Sobol sampling (low-discrepancy sequence, i.e. we generate a quasi uniform 7-dimensional set of parameter values covering the full diversity of the parameters interval of definition). The resulting distribution of forecasts are our predictions.","We simply had a simple model of political participation and discussion in mind. It is fairly simple, even simplistic, but captures the main phenomena we are interested in studying. 
We noted a plausible correlation between important events (school shooting, Mueller testimony, elections, etc) and surge in participation (percentage of agents displaying party support) in the data. We then interpreted the current Covid-19 episode, and the forthcoming US election, as similar participation shocks. ","As mentioned above, through the calibration profile algorithm, we identify:
- Values for parameters that are reasonible, i.e. that would in a retro-prediction exercise using the model, consistently yield patterns that are close enough to the data.
- Some parameters seem to have a minimal impact on the model output. In fact, in our 7 parameters, most of the variation appears to concentrate on two only, and on a specific interval. Here, the calibration profile algorithm allows us to focus our attention to ""reasonible"" scenarios, and to make prediction computationally feasible.",,7,4,4,0,4,4,0,4,,,,3,3,0,3,3,0,3,,,,,,
R_3sig6taL2uqG5wp,RTTMT,lifesat,"1,2,4,5","Based on the knowledge that it is hard to predict what changes population life satisfaction and it seems relatively consistent over time, I assumed that forecasting the mean value for the next 12 months would provide the lowest margin of error","Sorry, it was a simple calculation",It was based on a very basic understand of life satisfaction research.,"I reasoned, do I have cause to believe that this is going to increase or decrease and concluded that it seemed to be likely to remain the same given past research and the fact that COVID-19 is not having much effect on life satisfaction in research I am reading/conducting.",,NA,4,4,0,4,4,0,4,,,,1,1,0,1,1,0,1,,,,,,
R_3sig6taL2uqG5wp,RTTMT,posaffect,"1,5",Regression to mean,NA,No theory was used. ,None,,NA,4,4,0,4,4,0,4,,,,1,1,0,1,1,0,1,,,,,,
R_3sig6taL2uqG5wp,RTTMT,negaffect,"1,5",Regression to mean,NA,No theory was used. ,None,,NA,4,4,0,4,4,0,4,,,,1,1,0,1,1,0,1,,,,,,
R_3sig6taL2uqG5wp,RTTMT,ideolrep,1,NA,NA,NA,"I considered the upcoming election and Covid-19 polarization. However, I felt that it was more likely the pattern would continue than that I could predict a change.",,2,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
R_3sig6taL2uqG5wp,RTTMT,ideoldem,1,NA,NA,NA,"I considered the upcoming election and Covid-19 polarization. However, I felt that it was more likely the pattern would continue than that I could predict a change.",,2,1,1,0,1,1,0,1,,,,1,1,0,1,1,0,1,,,,,,
R_ZDzzja7ctGRI0Df,King Octopus,lifesat,"1,2,5",My other data collected durinig COVID-19,"1. General regression modeling to check the trend
2. using my other data, I checked % of sudden drop during COVID-19. 
3. After the sudden drop, we don't know if it will increase or decrease. Here, I used my intuition and decided to rely on the general trend mentioned in #1. ","I relied on the life satisfaction literature. In the begining of COVID-19, your data already showed that life satisfaction maintained the increasing trend. I make sense of this early COVID trend that people actually enjoy spending time with their family. Yet, after June, they will realize that other aspects of life satisfaction (e.g., mastery) decline. In addition, their freedom is confined as well (SDT theory) in the lockdown or restrictions of their behavior. This will cause a sudden drop. After then, as I imentioned previous, I do not know if it will increase again or keep decreasing. It depends on news about vaccine and their hope that this will end soon. That one is unpredictable at the moment. ",I already mentioned above. ,,12,2,4,1,4,4,0,4,Agree with Tianrong. Forecast is theory/intuition driven + involves regression modelling,"Since the participant mentioned the use of theoy, intuition and data-driven method in their analysis, it should be a hybrid. ",,2,3,1,3,3,0,3,"General regression modeling, but large number of parameters","The participant used a general regression model with 12 additional variable, thus I think it should be complex forecasting method.",,,,
R_2tM97nv8vKVkiWV,Broken Mirror Neurons,lifesat,1,NA,NA,"Studies have found that life satisfaction is largely based on life purpose, hope, and resiliency. Currently the state of the world has reached a standstill in certain aspects where many have lost their jobs or have lost work hours, while others have continued working as essential workers. The increasing trend in mindfulness has been correlated with an increase in resiliency and provided a source of home for many communities. We hypothesize that there will be a small decrease in life satisfaction through the increase in unemployment, followed by a plateau and continuing with an increase in life satisfaction as jobs return to normal and society begins to reopen. ","Unemployment rates, types of jobs considered essential jobs, reopening guidelines and timeline. Employment is a source of life purpose, with many put on hold due to lock down restrictions. A decrease in lockdown regulations will result in a return of employment and a likely increase in purpose. ",,3,2,1,1,2,2,0,2,,"Although the participant had indicated a 1 in the basis column, they seemed to have used theory in their analysis, thus, the coding should be 2",,1,1,0,1,1,0,1,,,,,,
R_2tM97nv8vKVkiWV,Broken Mirror Neurons,polar,"1,2",NA,NA,"Political polarization has reported to widen in the aftermath of economic crises (e,g, Bisgaard, 2015, Funke et al., 2016). Coupled with the culmination of a political election cycle in the next several months, political rhetoric may increase polarization between political parties.","Current political attitudes, economic relief policies, regulations to limit the spread of disease (e.g. social distancing, lockdowns, quarantining), speed of federal response, attitudes and valence of political leadership response. In considering these variables, we evaluated the magnitude of these influences as non-weighted contributors to the predicted outcome. ",,6,2,2,0,2,2,0,2,,,,1,1,0,1,1,0,1,,,,,,
R_2tM97nv8vKVkiWV,Broken Mirror Neurons,iasian,"1,2",NA,NA,"Recent research has suggested that rates of infectious disease are associated with greater implicit and explicit racial bias (O’Shea et al., 2019). Coupled with past pandemics that have been documented alongside greater anti-Asian bias (e.g. SARS outbreak, H5N1 and H1N1 outbreaks), we predict that with the rates of new cases of COVID-19, there is also greater implicit anti-Asian American bias.","Political leadership response, unemployment rate, COVID-19 deaths, regulations to limit the spread of disease (e.g. social distancing, lockdowns, quarantining), pre-pandemic sentiment towards Asia/Asian Americans. In considering these variables (among others), we evaluated these influences as non-weighted contributors to the predicted outcome.",,5,2,2,0,2,2,0,2,,,,1,1,0,1,1,0,1,,,,,,
