,X,ResponseId,phase,team_name,domain,counterfact,othercounter,Participant.s.Previous.Response,Presence.of.Counterfactual.OT,Presence.of.Counterfactual.HK,Agreement_Presence_1,Presence.of.Counterfactual.1.OT,Presence.of.Counterfactual..1.HK,Agreement_Presence_2,CounterFactual_Presence_Final,counterNum,COVID.19.OT,COVID.19.HK,Agreement_COVID_1,COVID.19..2.OT,COVID.19.2.HK,Agreement_COVID_2,COVID.Final,Onus.OT,Onus.HK,Onus_Agreement_1,Onus.2.OT,Onus.2.HK,Onus_Agreement_2,Onus.Final,Flagged.OT,Flagged.HK,Comments.OT,Comments.HK
104,104,R_2tM97nv8vKVkiWV,1,Broken Mirror Neurons,iasian,"The reporting of the origin of COVID-19, If less dire, may have reduced implicit bias due to less frequent and intense reactions to media exposure.",NA,NA,1,1,0,1,1,0,1,1,2,1,1,1,1,0,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
105,105,R_2tM97nv8vKVkiWV,1,Broken Mirror Neurons,easian,"Initial reporting of COVID-19, if delayed, may have reduced the uptick in explicit bias in March and flattened the trajectory of bias in the present forecast.","Earlier response in implementing public health regulations (e.g. in February) may have reduced the number of COVID-19 cases, which would have shortened the time of stricter regulations such as lockdowns.",NA,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
106,106,R_1hBj0OFNl0kStor,1,Imielin,lifesat,"implementing social distancing practices in January,


closing workplaces &schools in March


closing flights options",NA,NA,1,1,0,1,1,0,1,3,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
107,107,R_1hBj0OFNl0kStor,1,Imielin,posaffect,Different political decisions like not freezing works or closing schools earlier (so decisions with social distancing).,NA,NA,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
108,108,R_1hBj0OFNl0kStor,1,Imielin,negaffect,Different political decisions like not freezing works or closing schools earlier (so decisions with social distancing).,NA,NA,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
109,109,R_1hBj0OFNl0kStor,1,Imielin,ideolrep,"implementing social distancing practices in January, government help for saving jobs, better medical help (faster, more professional)",NA,NA,1,1,0,1,1,0,1,3,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
110,110,R_1hBj0OFNl0kStor,1,Imielin,ideoldem,"implementing social distancing practices in January, government help for saving jobs, better medical help (faster, more professional)",NA,NA,1,1,0,1,1,0,1,3,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
111,111,R_1hBj0OFNl0kStor,1,Imielin,polar,"implementing social distancing practices in January, different political decisions in February and March connected with work/schools, etc. - individuals will think about their own interests so if they lost a job because of a COVID and political decisions connected with COVID, they won't approve that party so strongly",NA,NA,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
112,112,R_1hBj0OFNl0kStor,1,Imielin,iasian,"implementing social distancing practices in January or February, controlling fake news about Asian people and their problems with pandemic",NA,NA,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
113,113,R_1hBj0OFNl0kStor,1,Imielin,easian,"implementing social distancing practices in January or February, closing flights earlier, controlling fake news about Asians, media information",NA,NA,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
114,114,R_1hBj0OFNl0kStor,1,Imielin,iafric,"implementing social distancing practices in January or February, controlling for fake news about African people",NA,NA,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
115,115,R_1hBj0OFNl0kStor,1,Imielin,eafric,"implementing social distancing practices in January or February, controlling for fake news about Africal people, closing flights earlier",NA,NA,1,1,0,1,1,0,1,3,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
116,116,R_1hBj0OFNl0kStor,1,Imielin,igend,"implementing social distancing practices in January or February, closing schools earlier,",NA,NA,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
117,117,R_1hBj0OFNl0kStor,1,Imielin,egend,"implementing social distancing practices in January or February, different time of closing schools, home-office, different decisions about time of kids spending at home on learing",NA,NA,1,1,0,1,1,0,1,4,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
118,118,R_3j7K6Ger5hGCVIr,1,Nurni Flowenol,lifesat,"If China would reduce the spread of the virus earlier in December 2019, then US and global economy wouldn't be that hard hit, which in turn wouldn't affect life satisfaction.","Instead of full lock-downs in most states, I'd expect that extra hygiene, social distancing, and focus on the most vulnerable population would reduce the negative impact on the economy, and - in turn - would reduce negative effects on life satisfaction.",NA,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
119,119,R_C9NX7uA8BLUDd2p,1,4 chimps with a dart,lifesat,governmental reactions and safety measures,"counterfactuals related to covid-severity/-spread, other


governmental reactions, US specific risk factors, habitualization",NA,1,1,0,1,1,0,1,5,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
120,120,R_1mpWg38aa9BMatM,1,SCREEN Team,lifesat,Implementation of universal basic income as a preventative measure in the USA,Donald Trump dying of COVID-19,NA,1,1,0,1,1,0,1,2,2,1,1,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
121,121,R_1mpWg38aa9BMatM,1,SCREEN Team,posaffect,United states NOT opening as early as they did.,NA,NA,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,1,0,1,NA,NA,NA,1,NA,NA,NA,NA
122,122,R_1mpWg38aa9BMatM,1,SCREEN Team,negaffect,United states NOT opening as early as they did.,NA,NA,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,1,0,1,NA,NA,NA,1,NA,NA,NA,NA
123,123,R_1mpWg38aa9BMatM,1,SCREEN Team,ideolrep,Trump handling the pandemic (and recession) much better than he is at present.,NA,NA,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,1,0,1,NA,NA,NA,1,NA,NA,NA,NA
124,124,R_1mpWg38aa9BMatM,1,SCREEN Team,ideoldem,Trump handling the pandemic (and recession) much better than he is at present.,NA,NA,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,1,0,1,NA,NA,NA,1,NA,NA,NA,NA
125,125,R_1mpWg38aa9BMatM,1,SCREEN Team,polar,Bernie Sanders getting the Democratic Nomination.,NA,NA,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
126,126,R_ZlWXYoDU53yJZst,1,MORDEAUX Team,iasian,"We believe that if IAT got a USA-wide media coverage, where people would be informed about the underlying premises of the test, it might influence the results. People who could recognize the test would intentionally slow down their reactions to appear as less biased (due to the social desirability bias).",NA,NA,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
127,127,R_ZlWXYoDU53yJZst,1,MORDEAUX Team,iafric,"We believe that if IAT got a USA-wide media coverage, where people would be informed about the underlying premises of the test, it might influence the results. People who could recognize the test would intentionally slow down their reactions to appear as less biased (due to the social desirability bias).",NA,NA,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
128,128,R_ZlWXYoDU53yJZst,1,MORDEAUX Team,igend,"We believe that if IAT got a USA-wide media coverage, where people would be informed about the underlying premises of the test, it might influence the results. People who could recognize the test would intentionally slow down their reactions to appear as less biased (due to the social desirability bias).",NA,NA,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
129,129,R_2ZKRjwRKzN67eJY,1,Team Funemployed,lifesat,The key counterfactual event we believe that would be most important is implementing a governmental policy that could have prevented the spread of COVID-19. This could be a federal policy that enforced social distancing and/or a stay-at-home order at a much earlier time.,"The first would be implementing policies that create more financial security for people at risk for becoming unemployed. Additionally, implementing a universal health care plan early on would help to reduce many of the costs and financial burdens associated with illness due to COVID-19, especially for those in the lower income bracket and those who are at risk for unemployment.",NA,1,1,0,1,1,0,1,3,2,2,0,2,2,0,2,0,1,1,NA,NA,NA,0,NA,NA,NA,NA
130,130,R_1eOzg1yvQRxoVr0,1,WeGen,lifesat,Interventions in February would have saved many lives. But not necessarily trajectories of life satisfaction.,"The twitter President creates polarizing, but hard to predict changes in life sat from this.",NA,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
131,131,R_1eOzg1yvQRxoVr0,1,WeGen,posaffect,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
132,132,R_1eOzg1yvQRxoVr0,1,WeGen,negaffect,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
133,133,R_3je47BZiW0vsXxb,1,Haku,lifesat,"If Trump gets elected, life satisfaction will continue to decrease. This will be the singular greatest counterfactual. In addition, I believe that there will be multiple October surprises as Trump executes his scorched earth policy of governance. The counterfactual--that Trump gets re-elected--is extremely uncertain in my mind (May 24, 2020). So it's hard to measure the IMPORTANCE of the counterfactual without also considering the uncertainty of that counterfactual.","The nature of the coming October surprises that Trump will implement. Could be war or other international mischief. But there will also be domestic surprises, like continued attempts at disenfranchisement. 





In contrast to whether Trump will be re-elected (the first counterfactual)--which is extremely uncertain, THIS counterfactual (not really a counterfactual, actually) is very certain.",NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,1,NA,event outside of our time range
134,134,R_3fYLuMJqqxpujqn,1,Haifa_Team,lifesat,"In my opinion the most important counterfactual is COVID. It goes without saying that COVID affected our life in a very broad range of domains (health, unemployment, personal relationships, people's perceived confidence e.t.c). All of these negatively affected life satisfaction.","Would have Donald Trump tackled the COVID differently, there might have been much less fatalities, less stress among people and higher life satisfaction.",NA,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,1,1,0,NA,NA,NA,1,NA,1,NA,reponse contains both Covid-19 and response to Covid-19
135,135,R_3fYLuMJqqxpujqn,1,Haifa_Team,egend,Rule that would have anonymized job applications. I think such a rule might have increased women motivation to pursue a demanding carer.,NA,NA,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
136,136,R_2tr58oLYN0VNmIZ,1,md2000,lifesat,better covid preparedness,emergence of a democratic candidate who could not beat trump,NA,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
137,137,R_2tr58oLYN0VNmIZ,1,md2000,ideolrep,preparation for covid; Democrats nominate someone who is likely to lose,NA,NA,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,1,0,1,NA,NA,NA,0,NA,NA,NA,NA
138,138,R_2tr58oLYN0VNmIZ,1,md2000,ideoldem,preparation for covid; Democrats nominate someone who is likely to lose,NA,NA,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,1,0,1,NA,NA,NA,1,NA,NA,NA,NA
139,139,R_2tr58oLYN0VNmIZ,1,md2000,polar,covid preparation; trump healing relations with china; economy not tanking,NA,NA,1,1,0,1,1,0,1,3,2,2,0,2,2,0,2,1,0,1,NA,NA,NA,1,NA,NA,NA,NA
140,140,R_2tr58oLYN0VNmIZ,1,md2000,easian,no covid; trump doesn't re-start conflicts with China,NA,NA,1,1,0,1,1,0,1,2,0,1,1,1,1,0,1,1,0,1,NA,NA,NA,1,NA,NA,NA,NA
141,141,R_1jJ4bv4NOSxgrke,1,Goldensaber,ideolrep,"I think if the disease had spread more rapidly throughout the U.S., then it might have made people endorse more (currently perceived as) liberal positions to start, thus giving the country a different base from which to move.  If that were the case, the U.S. would be slightly more liberal right now politically.  Of course, the federal government might have reacted differently too – but it would have likely changed the dynamic quite a bit, altering the lead-up trends.",NA,NA,1,1,0,1,1,0,1,2,2,1,1,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
142,142,R_1jJ4bv4NOSxgrke,1,Goldensaber,ideoldem,"I think if the disease had spread more rapidly throughout the U.S., then it might have made people endorse more (currently perceived as) liberal positions to start, thus giving the country a different base from which to move.  If that were the case, the U.S. would be slightly more liberal right now politically.  Of course, the federal government might have reacted differently too – but it would have likely changed the dynamic quite a bit, altering the lead-up trends.",NA,NA,1,1,0,1,1,0,1,2,2,1,1,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
143,143,R_1jJ4bv4NOSxgrke,1,Goldensaber,polar,"I think if the disease had spread more rapidly throughout the U.S., then it might have reduced partisanship and led to a completely different starting point.  In our model, experience with the disease reduces partisanship (people care less about their political goals and motives when their families’ or their own health is in question). Ironically, it is possible that the restrictions that conservatives oppose might have actually increased the partisan divide by reducing the spread of the disease.",NA,NA,1,1,0,1,1,0,1,2,2,1,1,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
144,144,R_XhWt0WhYksIvwI1,1,CheeseCake,lifesat,the biggest counterfactual event would be that COVID-19 pandemic had never happened. The economy was at the peak prior to the pandemic. There would have been a sustaining increase in life satisfaction.,NA,NA,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
145,145,R_XhWt0WhYksIvwI1,1,CheeseCake,posaffect,The counterfactual event was that COVID-19 had never happened.,NA,NA,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
146,146,R_XhWt0WhYksIvwI1,1,CheeseCake,negaffect,The counterfactual event was that COVID-19 had never happened.,NA,NA,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
147,147,R_XhWt0WhYksIvwI1,1,CheeseCake,easian,The counterfactual event was that COVID-19 had never happened in the US.,NA,NA,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
148,148,R_3MFIxk2p3fJmFfz,1,CantabRoyal,posaffect,Non-occurrence of pandemic would have made political polarization SLIGHTLY less intense,NA,NA,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
149,149,R_3MFIxk2p3fJmFfz,1,CantabRoyal,negaffect,Non-occurrence of pandemic would have made political polarization SLIGHTLY less intense,NA,NA,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
150,150,R_2tLue9TWKlCrv64,1,Sociology,lifesat,"The clearest counterfactual would be the pandemic not occurring, and if that had happened we'd expect to see more stable life satisfaction. The other key counterfactual is that if the pandemic had been handled better in early days it potentially wouldn't have had as much of a negative impact on life satisfaction.",NA,NA,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
151,151,R_2tLue9TWKlCrv64,1,Sociology,ideolrep,"The events related to the pandemic obviously are important here, though the pandemic itself may not be as important as the ways people have responded to the pandemic, making something that isn't in-and-of-itself partisan into a partisan issue. So obviously with the pandemic hadn't occurred things would be different, but it's how politicians and partisan public figures responded to the pandemic that would be shaping trends in political ideology.",NA,NA,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
152,152,R_2tLue9TWKlCrv64,1,Sociology,ideoldem,"The events related to the pandemic obviously are important here, though the pandemic itself may not be as important as the ways people have responded to the pandemic, making something that isn't in-and-of-itself partisan into a partisan issue. So obviously with the pandemic hadn't occurred things would be different, but it's how politicians and partisan public figures responded to the pandemic that would be shaping trends in political ideology.",NA,NA,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
153,153,R_2tLue9TWKlCrv64,1,Sociology,polar,"How Trump/Republicans politicized the pandemic could lead to a bit more polarization, but we're already near a ceiling so Trump/Republicans responding differently may not have mattered much.",NA,NA,1,1,0,1,1,0,1,1,2,0,1,2,2,0,2,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
154,154,R_2tLue9TWKlCrv64,1,Sociology,igend,"I don't really expect any change to have occurred even in light of the pandemic (and how the pandemic has been handled in the U.S., which includes pushing responsibility on women in a shift toward traditionalism in part due to lack of governmental support in response to the pandemic).",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
155,155,R_2tLue9TWKlCrv64,1,Sociology,egend,"Yes, the pandemic has pushed people into situations where they're reverting to traditional gender roles to deal with new situations, but I doubt this will have a huge impact on explicit gender bias. People have long ended up doing more or less gender traditional things as a result of changes in their lives that make it easier or harder for women to have opportunities outside of home and childcare responsibilities.",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
156,156,R_3h4M6Ubf92rf31g,1,Team IPA,ideolrep,"If Congress passes an extension of unemployment benefits and/or a monetary stimulus then I would expect support for Rs to hold steadier in Fall 2020 than my forecast has them performing. Additionally, if Donald Trump is reelected I would expect that to have a positive effect on R support in Dec 2020 - Feb 2021.",NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
157,157,R_3h4M6Ubf92rf31g,1,Team IPA,ideoldem,"If Congress passes an extension of unemployment benefits and/or a monetary stimulus then I would expect support for Rs to hold steadier in Fall 2020 than my forecast has them performing. Additionally, if Donald Trump is reelected I would expect that to have a positive effect on R support in Dec 2020 - Feb 2021.",NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
158,158,R_3h4M6Ubf92rf31g,1,Team IPA,polar,"The most important counterfactual would be if Donald Trump is reelected. If that happens, I would expect polarization to remain high (i.e., above 80%) after Nov 2020",NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,1,NA,event outside of our time range
159,159,R_2wnnHdKyTWVMPQC,1,Dutch East India Company,iasian,"Given that our prediction does not assume only a minuscule change in implicit bias, any counterfactual would induce a change that increased or decreased bias. An increase in bias would have occurred if there were a large number of public images and a great expansion of public discourse that linked Asian (or Asian Americans) to a much more negative evaluation. Surely, there had been an ongoing negative evaluation for many years, including at the highest levels of government. Well-publicized events such as murder and mayhem committed by Asians on U.S. soil might have rendered such representation even more negative than they currently are. 
Possibly, events associating Asians and Asian Americans with a positive evaluation, such as it is accorded to popular movie stars or musicians might have reduced the anti-Asian American implicit bias, though it is hard to imagine a star big enough and well-known enough to achieve such a widespread positive evaluation. Moreover, because the IAT taps primarily highly inert associations, it stands to reason that such stars/heros would need to present in the public mind for an extended period of time.
By the same token, this bias could have been reduced, if there had been a dramatic, pervasive and likely emotionally charged even that associated being white, with a negative association (e.g., discovery of blatant and pervasive white racism in government, which at least somewhat undermined the favorability of whites even in the minds of white Americans).",NA,NA,1,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,0,NA,NA,NA,NA
160,160,R_2wnnHdKyTWVMPQC,1,Dutch East India Company,ideolrep,"If President Trump had embraced the crisis, taken it seriously, and in January/early February had squared with the American people as to what this means, he would have emerged as the unquestioned hero. He would have faced Democratic attacks that would have likely been ridiculed when it would have become apparent, how well the U.S. was addressing the problem - when so many other countries were suffered severely under the pandemic. This would have been a risky move, among other things because prevention is never glorious. However, the contrast with many other countries around the world would have regained the U.S. a lot of international respect, and the apparent pissing contest with China (over who handled the crisis better) would have been decided in the U.S.'s favor. Especially in an election year, this could have significantly boosted Republican support and weakened the appeal of the Democratic candidate. It would have allowed Americans to rally around the (Republican) flag. It would have also force Democrats to side with the Republican President on matters of public support for businesses and workers. Needless to say, this is a counterfactual that definitely did not happen.","If the effort of impeaching President Trump had been successful in January 2020, this would have led to a decline",NA,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
161,161,R_2wnnHdKyTWVMPQC,1,Dutch East India Company,ideoldem,"If President Trump had embraced the crisis, taken it seriously, and in January/early February had squared with the American people as to what this means, he would have emerged as the unquestioned hero. He would have faced Democratic attacks that would have likely been ridiculed when it would have become apparent, how well the U.S. was addressing the problem - when so many other countries were suffered severely under the pandemic. This would have been a risky move, among other things because prevention is never glorious. However, the contrast with many other countries around the world would have regained the U.S. a lot of international respect, and the apparent pissing contest with China (over who handled the crisis better) would have been decided in the U.S.'s favor. Especially in an election year, this could have significantly boosted Republican support and weakened the appeal of the Democratic candidate. It would have allowed Americans to rally around the (Republican) flag. It would have also force Democrats to side with the Republican President on matters of public support for businesses and workers. Needless to say, this is a counterfactual that definitely did not happen.","If the effort of impeaching President Trump had been successful in January 2020, this would have led to a decline",NA,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,1,1,0,NA,NA,NA,1,NA,NA,NA,NA
162,162,R_2QYQjgqRTZ5OsT9,1,StatFore,posaffect,n/a,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
163,163,R_2QYQjgqRTZ5OsT9,1,StatFore,negaffect,n/a,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
164,164,R_2QYQjgqRTZ5OsT9,1,StatFore,ideolrep,n/a,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
165,165,R_2QYQjgqRTZ5OsT9,1,StatFore,ideoldem,n/a,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA
